country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
France,FR,2021-22,GISAID,46640,514,1.1,Yes,Other,76,14.8
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.1.7,888,72.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.351,75,6.1
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.525,11,0.9
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.526,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.616,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.617,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.617.1,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.617.2,164,13.3
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.617.3,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.620,5,0.4
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,B.1.621,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,C.1.2,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,C.37,2,0.2
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,P.1,23,1.9
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,P.3,0,0.0
France,FR,2021-23,GISAID,27912,1233,4.4,Yes,Other,65,5.3
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.1.7,124,36.8
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.351,24,7.1
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.525,8,2.4
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.526,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.616,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.617,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.617.1,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.617.2,128,38.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.617.3,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.620,5,1.5
France,FR,2021-24,GISAID,16646,337,2.0,Yes,B.1.621,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,C.1.2,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,C.37,1,0.3
France,FR,2021-24,GISAID,16646,337,2.0,Yes,P.1,11,3.3
France,FR,2021-24,GISAID,16646,337,2.0,Yes,P.3,0,0.0
France,FR,2021-24,GISAID,16646,337,2.0,Yes,Other,36,10.7
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.1.7,361,31.3
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.351,80,6.9
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.525,6,0.5
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.526,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.616,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.617,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.617.1,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.617.2,565,48.9
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.617.3,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.620,1,0.1
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,B.1.621,1,0.1
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,C.1.2,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,C.37,5,0.4
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,P.1,106,9.2
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,P.3,0,0.0
France,FR,2021-25,GISAID,12710,1155,9.1,Yes,Other,30,2.6
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.1.7,586,36.9
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.351,73,4.6
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.525,3,0.2
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.526,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.616,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.617,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.617.1,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.617.2,655,41.3
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.617.3,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.620,4,0.3
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,B.1.621,4,0.3
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,C.1.2,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,C.37,1,0.1
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,P.1,40,2.5
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,P.3,0,0.0
France,FR,2021-26,GISAID,16182,1586,9.8,Yes,Other,220,13.9
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.1.7,136,11.3
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.351,13,1.1
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.427/B.1.429,1,0.1
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.525,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.526,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.616,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.617,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.617.1,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.617.2,496,41.2
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.617.3,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.620,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,B.1.621,2,0.2
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,C.1.2,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,C.37,1,0.1
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,P.1,12,1.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,P.3,0,0.0
France,FR,2021-27,GISAID,26436,1204,4.6,Yes,Other,543,45.1
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.1.7,57,7.3
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.351,5,0.6
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.427/B.1.429,2,0.3
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.525,4,0.5
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.526,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.616,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.617,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.617.1,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.617.2,192,24.7
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.617.3,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.620,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,B.1.621,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,C.1.2,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,C.37,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,P.1,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,P.3,0,0.0
France,FR,2021-28,GISAID,55091,777,1.4,Yes,Other,517,66.5
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.1.7,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.1.7+E484K,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.351,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.427/B.1.429,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.525,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.526,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.616,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.617,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.617.1,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.617.2,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.617.3,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.620,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,B.1.621,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,C.1.2,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,C.37,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,P.1,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,P.3,0,
France,FR,2021-29,GISAID,126207,0,0.0,Yes,Other,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.1.7,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.1.7+E484K,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.351,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.427/B.1.429,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.525,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.526,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.616,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.617,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.617.1,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.617.2,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.617.3,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.620,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,B.1.621,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,C.1.2,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,C.37,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,P.1,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,P.3,0,
France,FR,2021-30,GISAID,152682,0,0.0,Yes,Other,0,
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.1.7,2067,68.2
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.1.7+E484K,72,2.4
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.351,306,10.1
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.525,56,1.8
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.617,0,0.0
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.617.2,11,0.4
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,B.1.620,16,0.5
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,P.1,49,1.6
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,UNK,388,12.8
France,FR,2021-19,TESSy,88274,3029,3.4,Yes,Other,64,2.1
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.1.7,831,53.6
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.1.7+E484K,34,2.2
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.351,226,14.6
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.525,36,2.3
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.617,0,0.0
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.617.1,9,0.6
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.617.2,23,1.5
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,B.1.620,15,1.0
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,C.37,2,0.1
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,P.1,53,3.4
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,UNK,264,17.0
France,FR,2021-20,TESSy,101042,1551,1.5,Yes,Other,58,3.7
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.1.7,2044,66.4
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.1.7+E484K,61,2.0
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.351,321,10.4
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.525,50,1.6
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.617,0,0.0
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.617.2,94,3.1
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.620,8,0.3
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,B.1.621,1,0.0
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,C.37,2,0.1
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,P.1,48,1.6
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,UNK,370,12.0
France,FR,2021-21,TESSy,62447,3079,4.9,Yes,Other,80,2.6
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.1.7,573,46.1
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.1.7+E484K,34,2.7
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.351,204,16.4
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.525,12,1.0
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.617,0,0.0
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.617.1,1,0.1
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.617.2,90,7.2
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.620,5,0.4
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,B.1.621,1,0.1
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,C.37,5,0.4
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,P.1,40,3.2
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,UNK,239,19.2
France,FR,2021-22,TESSy,46640,1244,2.7,Yes,Other,40,3.2
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.1.7,996,52.0
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.1.7+E484K,33,1.7
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.351,263,13.7
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.525,14,0.7
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.617,0,0.0
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.617.2,229,12.0
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,B.1.620,6,0.3
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,C.37,2,0.1
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,P.1,33,1.7
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,UNK,287,15.0
France,FR,2021-23,TESSy,27912,1916,6.9,Yes,Other,53,2.8
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.1.7,214,21.4
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.1.7+E484K,34,3.4
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.351,183,18.3
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.525,20,2.0
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.617,0,0.0
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.617.2,228,22.8
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.617.3,2,0.2
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.620,5,0.5
France,FR,2021-24,TESSy,16646,999,6.0,Yes,B.1.621,5,0.5
France,FR,2021-24,TESSy,16646,999,6.0,Yes,C.37,2,0.2
France,FR,2021-24,TESSy,16646,999,6.0,Yes,P.1,60,6.0
France,FR,2021-24,TESSy,16646,999,6.0,Yes,UNK,209,20.9
France,FR,2021-24,TESSy,16646,999,6.0,Yes,Other,37,3.7
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.1.7,463,20.7
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.1.7+E484K,93,4.2
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.351,328,14.6
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.525,13,0.6
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.617,0,0.0
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.617.2,849,37.9
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.617.3,1,0.0
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.620,2,0.1
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,B.1.621,9,0.4
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,C.37,7,0.3
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,P.1,227,10.1
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,UNK,199,8.9
France,FR,2021-25,TESSy,12710,2239,17.6,Yes,Other,48,2.1
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.1.7,403,10.6
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.1.7+E484K,77,2.0
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.351,325,8.6
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.525,16,0.4
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.617,0,0.0
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.617.2,2399,63.2
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.620,6,0.2
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,B.1.621,15,0.4
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,C.37,15,0.4
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,P.1,200,5.3
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,UNK,267,7.0
France,FR,2021-26,TESSy,16182,3798,23.5,Yes,Other,75,2.0
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.1.7,477,6.5
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.1.7+E484K,115,1.6
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.351,274,3.7
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.525,9,0.1
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.617,0,0.0
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.617.2,5661,77.1
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.617.3,2,0.0
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.620,11,0.1
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,B.1.621,15,0.2
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,C.37,14,0.2
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,P.1,233,3.2
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,UNK,471,6.4
France,FR,2021-27,TESSy,26436,7341,27.8,Yes,Other,59,0.8
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.1.7,306,3.3
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.1.7+E484K,61,0.7
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.351,89,1.0
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.525,5,0.1
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.617,0,0.0
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.617.2,8296,88.7
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.617.3,8,0.1
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.620,11,0.1
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,B.1.621,7,0.1
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,C.37,4,0.0
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,P.1,164,1.8
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,UNK,353,3.8
France,FR,2021-28,TESSy,55091,9348,17.0,Yes,Other,44,0.5
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.1.7,69,1.9
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.1.7+E484K,4,0.1
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.351,4,0.1
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.525,1,0.0
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.617,0,0.0
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.617.2,3343,92.9
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.617.3,2,0.1
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.620,1,0.0
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,B.1.621,2,0.1
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,C.37,1,0.0
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,P.1,30,0.8
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,UNK,129,3.6
France,FR,2021-29,TESSy,126207,3597,2.9,Yes,Other,11,0.3
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.1.7,1,0.6
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.351,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.525,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.526,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.616,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.617,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.617.1,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.617.2,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.617.3,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.620,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,B.1.621,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,C.1.2,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,C.37,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,P.1,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,P.3,0,0.0
Germany,DE,2020-40,GISAID,15287,158,1.0,Yes,Other,157,99.4
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.1.7,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.351,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.525,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.526,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.616,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.617,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.617.1,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.617.2,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.617.3,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.620,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,B.1.621,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,C.1.2,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,C.37,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,P.1,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,P.3,0,0.0
Germany,DE,2020-41,GISAID,24712,186,0.8,Yes,Other,186,100.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.1.7,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.351,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.525,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.526,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.616,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.617,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.617.1,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.617.2,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.617.3,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.620,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,B.1.621,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,C.1.2,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,C.37,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,P.1,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,P.3,0,0.0
Germany,DE,2020-42,GISAID,40968,167,0.4,Yes,Other,167,100.0
Germany,DE,2020-43,GISAID,71567,173,0.2,Yes,B.1.1.7,0,0.0
Germany,DE,2020-43,GISAID,71567,173,0.2,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-43,GISAID,71567,173,0.2,Yes,B.1.351,0,0.0
Germany,DE,2020-43,GISAID,71567,173,0.2,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-43,GISAID,71567,173,0.2,Yes,B.1.525,0,0.0
