Dato,Test,Data,Correct5000,Correct7500,Correct10000,Index5000,Index7500,Index10000
2020-05-11,1888,12,26.155056200199695,36.17667637118004,45.538597816251254,2.179588016683308,3.0147230309316697,3.7948831513542713
2020-05-12,1753,11,25.44152592481283,35.18974850315609,44.29626944991751,2.312865993164803,3.1990680457414626,4.0269335863561375
2020-05-13,1824,10,22.405577191187273,30.990539983962503,39.01037568952575,2.2405577191187276,3.0990539983962506,3.901037568952575
2020-05-14,1914,10,21.558694419312594,29.819164027897674,37.53586714132317,2.1558694419312596,2.9819164027897673,3.753586714132317
2020-05-15,1830,19,42.4588994237174,58.727530607125175,73.92523762050132,2.234678917037758,3.090922663532904,3.8908019800263856
2020-05-16,853,8,32.9235582191539,45.538610262016604,57.32324430679432,4.115444777394237,5.6923262827520755,7.16540553834929
2020-05-17,901,13,51.20820148688323,70.8292315857081,89.15865729957524,3.9390924220679406,5.448402429669854,6.85835825381348
2020-05-18,1951,26,55.20056665149436,76.35131884142606,96.10976878544733,2.123098717365168,2.936589186208695,3.696529568671051
2020-05-19,2210,17,32.66713940827928,45.183941540776274,56.87679322630109,1.9215964357811344,2.6578789141633106,3.345693719194182
2020-05-20,1867,10,21.991788447449764,30.41820317253884,38.28992764163318,2.1991788447449765,3.0418203172538836,3.8289927641633175
2020-05-21,1386,10,27.91035877918583,38.60454396387114,48.59475711403431,2.791035877918583,3.8604543963871136,4.859475711403431
2020-05-22,1530,11,28.367139472334376,39.236345600317705,49.39005849348082,2.578830861121307,3.5669405091197914,4.490005317589166
2020-05-23,1268,7,20.978703291920656,29.0169424171617,36.52604393600756,2.996957613131522,4.1452774881659575,5.218006276572509
2020-05-24,1215,7,21.707660519218596,30.025208256796525,37.795232185693564,3.101094359888371,4.289315465256647,5.399318883670509
2020-05-25,2099,5,10.012350787989348,13.848701811202934,17.43251523680504,2.0024701575978696,2.769740362240587,3.486503047361008
2020-05-26,2027,21,43.24264986833771,59.81158433554275,75.28982640259693,2.059173803254177,2.8481706826448927,3.5852298286950917
2020-05-27,1848,6,13.303492844012847,18.400884002707194,23.16272637832268,2.2172488073354746,3.066814000451199,3.8604543963871136
2020-05-28,1814,7,15.753034252169602,21.78899627065235,27.427625683698775,2.250433464595657,3.112713752950336,3.918232240528396
2020-05-29,1764,6,13.807924039177925,19.098593996497048,24.040992100512874,2.301320673196321,3.183098999416175,4.006832016752146
2020-05-30,1245,7,21.288181404205588,29.44500074081425,37.0648766259625,3.04116877202937,4.206428677259179,5.2949823751375
2020-05-31,1132,8,26.253599089282837,36.31297713764578,45.71017095145157,3.2816998861603546,4.539122142205723,5.713771368931447
2020-06-01,1374,6,16.863117559923268,23.324421171377544,29.36039298143993,2.810519593320545,3.8874035285629236,4.893398830239988
2020-06-02,2060,5,10.163709219054148,14.058055021334404,17.696045571651197,2.03274184381083,2.8116110042668807,3.5392091143302395
2020-06-03,1977,10,21.007320822971323,29.056525094845046,36.57586995156017,2.1007320822971325,2.9056525094845047,3.6575869951560174
2020-06-04,1830,7,15.642752419264305,21.63645864473033,27.235613860184696,2.234678917037758,3.090922663532904,3.8908019800263856
2020-06-05,1475,7,18.58833228106225,25.71067238642804,32.36416627602854,2.6554760401517497,3.6729531980611485,4.623452325146935
2020-06-06,1087,2,6.779885568421728,9.377679182373699,11.804466401345595,3.389942784210864,4.6888395911868495,5.902233200672797
2020-06-07,1081,5,17.024934614253574,23.548240350393506,29.642132837036264,3.4049869228507146,4.709648070078702,5.928426567407253
2020-06-08,2340,5,9.1785340183112,12.6953982511334,15.980755919746906,1.8357068036622404,2.5390796502266797,3.1961511839493815
2020-06-09,2287,8,14.957294983627536,20.688360058153368,26.042163146766487,1.869661872953442,2.586045007269171,3.255270393345811
2020-06-10,2329,10,18.42639652317827,25.48668902118313,32.082219745541174,1.842639652317827,2.5486689021183127,3.2082219745541174
2020-06-11,2802,11,17.4821234977509,24.180606580165087,30.438144917158915,1.5892839543409911,2.1982369618331896,2.7671040833780833
2020-06-12,2492,7,12.218998545059844,16.900852843175105,21.274512132632736,1.7455712207228349,2.414407549025015,3.039216018947534
2020-06-13,1942,3,6.3928995088104275,8.84241482157262,11.130684536980866,2.130966502936809,2.9474716071908733,3.710228178993622
2020-06-14,1691,3,7.141383768474878,9.87768970775682,12.433871324719206,2.3804612561582927,3.29256323591894,4.144623774906402
2020-06-15,2578,8,13.590632219473116,18.798044237421948,23.66266506842555,1.6988290274341395,2.3497555296777435,2.9578331335531938
2020-06-16,2654,6,9.958788727013824,13.77461681093174,17.339258272097954,1.6597981211689707,2.2957694684886234,2.889876378682992
2020-06-17,2919,8,12.304917732570575,17.019692987002696,21.42410612680356,1.5381147165713218,2.127461623375337,2.678013265850445
2020-06-18,2878,10,15.556194760405331,21.516735391680534,27.08490822283015,1.555619476040533,2.1516735391680535,2.7084908222830153
2020-06-19,2708,7,11.432866056361119,15.813504362222234,19.90577597090862,1.63326657948016,2.2590720517460334,2.8436822815583747
2020-06-20,2156,9,17.64003764851806,24.39902741180106,30.713089422964472,1.9600041831686734,2.7110030457556733,3.4125654914404966
2020-06-21,1908,13,28.096787023116775,38.86240440184968,48.919347539571085,2.161291309470521,2.989415723219206,3.7630267338131604
2020-06-22,2739,13,21.03999973309824,29.10172531719499,36.63276723879795,1.6184615179306339,2.2385942551688456,2.817905172215227
2020-06-23,2850,3,4.703502402365324,6.505705165341566,8.18927333168761,1.5678341341217743,2.1685683884471887,2.729757777229204
2020-06-24,2687,3,4.930411015723058,6.819556506682339,8.584344174038247,1.6434703385743528,2.2731855022274465,2.861448058012749
2020-06-25,2600,8,13.49855598440501,18.670687900198324,23.5023510318161,1.6873194980506263,2.3338359875247905,2.9377938789770126
2020-06-26,2400,3,5.396699854708193,7.464509447878074,9.396200196912659,1.7988999515693977,2.488169815959358,3.1320667323042195
2020-06-27,1413,3,8.244864615259129,11.403982336239292,14.355143070228232,2.7482882050863764,3.801327445413097,4.785047690076078
2020-06-28,1368,3,8.461130243821527,11.703112706857725,14.731683399761403,2.8203767479405086,3.901037568952575,4.910561133253801
2020-06-29,2555,8,13.688418258460642,18.933298157696235,23.832920451071722,1.7110522823075802,2.3666622697120294,2.9791150563839652
2020-06-30,2403,4,7.188412292088072,9.942737768290367,12.515752740164109,1.797103073022018,2.485684442072592,3.128938185041027
2020-07-01,2408,1,1.7941172316001985,2.4815545400763575,3.1237395331776714,1.7941172316001985,2.4815545400763575,3.1237395331776714
2020-07-02,2204,7,13.480461839261281,18.645660768615524,23.47084729532163,1.9257802627516116,2.663665824087932,3.352978185045947
2020-07-03,2156,5,9.800020915843367,13.555015228778366,17.062827457202484,1.9600041831686734,2.7110030457556733,3.4125654914404966
2020-07-04,1527,5,12.914416188610916,17.86272800952874,22.485304575271638,2.5828832377221835,3.5725456019057487,4.497060915054328
2020-07-05,1443,7,18.917379601518235,26.165798092594535,32.937070936376614,2.702482800216891,3.737971156084934,4.705295848053803
2020-07-06,2386,2,3.614678264698728,4.99968513800961,6.293520398935469,1.807339132349364,2.499842569004805,3.1467601994677343
2020-07-07,2252,5,9.464361034668567,13.090743280780913,16.478409659937217,1.8928722069337134,2.618148656156183,3.2956819319874433
2020-07-08,2495,13,22.670594857872242,31.357102314661457,39.47179824755779,1.7438919121440186,2.412084793435497,3.0362921728890613
2020-07-09,2295,9,16.78001562947706,23.209477750091764,29.215704116718047,1.8644461810530066,2.578830861121307,3.246189346302005
2020-07-10,2110,15,29.911713904583312,41.37274205609141,52.07931877757503,1.9941142603055542,2.758182803739427,3.4719545851716687
2020-07-11,1472,16,42.55687582373119,58.863047827512,74.09582444094478,2.6598047389831994,3.6789404892195,4.630989027559049
2020-07-12,1425,2,5.459515554458408,7.551393728435474,9.505568682515436,2.729757777229204,3.775696864217737,4.752784341257718
2020-07-13,2584,7,11.869708021114091,16.41772750987114,20.666362007882793,1.6956725744448702,2.3453896442673057,2.9523374296975415
2020-07-14,2526,14,24.17449230810311,33.43723592003408,42.09023579243396,1.7267494505787935,2.3883739942881483,3.0064454137452827
2020-07-15,2565,14,23.879990164784065,33.02989178557985,41.57747777891734,1.7057135831988617,2.3592779846842746,2.9698198413512387
2020-07-16,2434,7,12.451382779257742,17.22227785446136,21.679116584596976,1.7787689684653916,2.4603254077801946,3.0970166549424247
2020-07-17,2259,7,13.21724860403972,18.28159425870877,23.012566434943377,1.8881783720056742,2.6116563226726814,3.2875094907061966
2020-07-18,1583,10,25.09523526962202,34.71077247392063,43.69334240003642,2.509523526962202,3.4710772473920626,4.369334240003642
2020-07-19,1689,10,23.82716014724451,32.956819319874434,41.48549537586134,2.382716014724451,3.2956819319874433,4.148549537586134
2020-07-20,2713,10,16.30858075522793,22.557407009151486,28.394888326048008,1.6308580755227928,2.2557407009151484,2.839488832604801
2020-07-21,2535,14,24.10580661670332,33.34223249086607,41.97064705775702,1.7218433297645228,2.381588035061862,2.9979033612683588
2020-07-22,2655,7,11.615085823843605,16.06554379605818,20.223039013359756,1.659297974834801,2.2950776851511683,2.889005573337108
2020-07-23,2641,14,23.32863446221016,32.2672776025039,40.61751174401286,1.6663310330150114,2.304805543035993,2.9012508388580613
2020-07-24,2410,10,17.929260175451322,24.799068982196903,31.216655090443837,1.7929260175451323,2.4799068982196903,3.1216655090443837
2020-07-25,1821,2,4.487020384114892,6.206275492758185,7.812356245824822,2.243510192057446,3.1031377463790926,3.906178122912411
2020-07-26,2074,3,6.065271647568608,8.38925245726324,10.560251298669725,2.0217572158562027,2.7964174857544135,3.520083766223242
2020-07-27,2963,6,9.118889071237414,12.612899634768427,15.8769080352012,1.5198148452062357,2.102149939128071,2.6461513392002
2020-07-28,2814,16,25.34175638489059,35.051751080025305,44.122560591559306,1.583859774055662,2.1907344425015816,2.7576600369724567
2020-07-29,2904,9,13.900205576637905,19.226234300160367,24.20166358934811,1.5444672862931006,2.136248255573374,2.68907373214979
2020-07-30,3038,10,14.897239086925536,20.6052930319333,25.937599757360125,1.4897239086925536,2.06052930319333,2.593759975736013
2020-07-31,2865,6,9.367583065328123,12.956883684001973,16.30990942848926,1.5612638442213538,2.1594806140003286,2.7183182380815434
2020-08-01,2116,5,9.94794732790059,13.75962140109097,17.32038229988806,1.9895894655801178,2.751924280218194,3.464076459977612
2020-08-02,2477,10,17.540226540938058,24.260972493871144,30.539308191110504,1.7540226540938058,2.4260972493871145,3.0539308191110504
2020-08-03,3192,11,15.751371787148567,21.786696812429664,27.424731163977725,1.4319428897407789,1.9806088011299694,2.4931573785434296
2020-08-04,3286,7,9.793546646530745,13.546060266347016,17.051555099608414,1.3990780923615351,1.9351514666210023,2.4359364428012023
2020-08-05,3282,14,19.606188680987657,27.118532545113325,34.136357200647794,1.4004420486419753,1.9370380389366662,2.4383112286176996
2020-08-06,3231,11,15.599084915493961,21.57605941867839,27.15958432017468,1.4180986286812691,1.9614599471525809,2.46905312001588
2020-08-07,3065,9,13.312944755467116,18.413957526203106,23.17918311200416,1.4792160839407906,2.045995280689234,2.5754647902226844
2020-08-08,2568,10,17.041192720381336,23.57072794282269,29.670439843931568,1.7041192720381337,2.357072794282269,2.9670439843931566
2020-08-09,2829,13,20.502791621942315,28.35867954308144,35.697433591249876,1.577137817072486,2.1814368879293418,2.745956430096144
2020-08-10,3492,17,22.6550766986892,31.335638188629982,39.444779563121564,1.3326515705111295,1.843272834625293,2.320281150771857
2020-08-11,3601,17,22.104791749596902,30.574505030938983,38.4866778183102,1.3002818676233472,1.7985002959375873,2.2639222246064823
2020-08-12,3562,20,26.233175641359335,36.284728203280785,45.674611663263065,1.3116587820679666,1.8142364101640394,2.283730583163153
2020-08-13,3763,18,22.595457230067968,31.253174813089018,39.3409760391383,1.2553031794482203,1.7362874896160565,2.1856097799521277
2020-08-14,3360,16,21.98996632102802,30.415682876755017,38.286755135267484,1.3743728950642513,1.9009801797971886,2.3929221959542177
2020-08-15,3275,12,16.834034234938684,23.284194225286825,29.30975597154422,1.4028361862448904,1.9403495187739022,2.4424796642953517
2020-08-16,3273,18,25.263394528082063,34.94336394784299,43.98612467438812,1.4035219182267813,1.9412979971023883,2.4436735930215625
2020-08-17,4095,12,14.078426720576488,19.472742990389,24.511964623842132,1.1732022267147073,1.6227285825324167,2.042663718653511
2020-08-18,4070,18,21.22134868195214,29.3525602679106,36.94851409795379,1.1789638156640077,1.6306977926617001,2.0526952276640995
2020-08-19,4593,16,17.12453666822392,23.686006113342337,29.815550085414937,1.070283541763995,1.480375382083896,1.8634718803384336
2020-08-20,4258,12,13.645602745682272,18.874077373095616,23.758374313537683,1.1371335621401895,1.5728397810913013,1.9798645261281402
2020-08-21,3438,11,14.843078720571286,20.5303804784773,25.843301082484096,1.349370792779208,1.8663982253161182,2.349391007498554
2020-08-22,3867,23,28.249092573267998,39.07306763098521,49.184526904525626,1.2282214162290432,1.6988290274341395,2.138457691501114
2020-08-23,4057,10,11.819850874902716,16.34876700642302,20.57955567444549,1.1819850874902715,1.6348767006423022,2.057955567444549
2020-08-24,4319,12,13.49120328521131,18.660517927052442,23.489549238966454,1.1242669404342758,1.5550431605877035,1.9574624365805378
2020-08-25,4648,8,8.481117790101273,11.730758718691217,14.766483739106887,1.060139723762659,1.466344839836402,1.8458104673883609
2020-08-26,4852,14,14.340602744744466,19.835374869518176,24.968439594886476,1.0243287674817476,1.4168124906798698,1.7834599710633199
2020-08-27,4340,12,13.438953953771161,18.58824864421655,23.398577869132318,1.1199128294809302,1.549020720351379,1.9498814890943599
2020-08-28,4224,26,29.755703587573304,41.156954534709854,51.80768903886889,1.1444501379835885,1.582959789796533,1.9926034245718802
2020-08-29,3522,24,31.765504988657973,43.936835193380716,55.30695652252408,1.323562707860749,1.8307014663908632,2.304456521771837
2020-08-30,3837,26,32.13334316640861,44.44561493415403,55.947399988209355,1.2358978140926389,1.7094467282366934,2.1518230764695905
2020-08-31,5318,30,28.55608012004023,39.49768109939278,49.71902326806056,0.9518693373346745,1.3165893699797593,1.6573007756020186
2020-09-01,5090,34,33.51820051033076,46.36109680381031,58.35857666988175,0.985829426774434,1.3635616707003033,1.7164287255847575
2020-09-02,5194,40,38.80024237813134,53.66701569642527,67.55514571661678,0.9700060594532833,1.3416753924106317,1.6888786429154192
2020-09-03,4948,55,55.46192512587686,76.71281991686742,96.56482031963914,1.0083986386523065,1.394778543943044,1.7557240058116206
2020-09-04,4945,47,47.41773712229315,65.58640581754099,82.55907552407967,1.0088880238785776,1.395455442926404,1.7565760749804185
2020-09-05,4339,48,53.76572677650996,74.3667030407772,93.6115674626325,1.1201193078439575,1.549306313349525,1.9502409888048438
2020-09-06,4879,66,67.30623298576907,93.09541489231516,117.18695807820289,1.019791408875289,1.4105365892775024,1.775559970881862
2020-09-07,6798,81,63.351382111474486,87.62521597243894,110.30116276546424,0.7821158285367221,1.0817927897831967,1.3617427501909165
2020-09-08,6768,63,49.44794788869405,68.39451593205148,86.09387777667999,0.7848880617253025,1.08562723701669,1.36656948851873
2020-09-09,6484,63,51.17314963207804,70.78074919676612,89.09762847568476,0.812272216382191,1.123503955504224,1.4142480710426153
2020-09-10,7178,83,62.151459647604504,85.96552897679021,108.21197641179687,0.7488127668386085,1.035729264780605,1.3037587519493599
2020-09-11,6373,80,65.88565315802093,91.13052304522827,114.71358493969636,0.8235706644752616,1.1391315380653533,1.4339198117462044
2020-09-12,6621,66,52.720687949101645,72.92124518493901,91.79204918289925,0.7987983022591159,1.1048673512869547,1.3907886239833218
2020-09-13,6694,72,57.01116733095442,78.85567265802253,99.26220766826393,0.7918217684854781,1.0952176758058685,1.3786417731703322
2020-09-14,8799,90,57.26270489326164,79.20358982238001,99.7001600013773,0.6362522765917961,0.8800398869153334,1.1077795555708587
2020-09-15,8389,106,70.06703067748806,96.91404498261699,121.99378604954809,0.6610097233725288,0.9142834432322358,1.1508847740523405
2020-09-16,9883,140,81.16952469164653,112.27059133406807,141.3243508855831,0.5797823192260466,0.8019327952433434,1.0094596491827363
2020-09-17,9352,132,79.98827594108513,110.63673310658723,139.26767735519496,0.605971787432463,0.8381570689892972,1.05505816178178
2020-09-18,8695,104,66.80264735656795,92.39887445312286,116.31016457186513,0.6423331476593072,0.8884507158954121,1.1183669670371648
2020-09-19,6318,99,82.10082114528336,113.55872507581816,142.94583219020154,0.8293012236897309,1.1470578290486684,1.4438972948505204
2020-09-20,6928,98,75.49458045380726,104.42122486567422,131.44369907973297,0.7703528617735436,1.0655227027109615,1.341262235507479
2020-09-21,8664,116,74.72384962679754,103.35517937586145,130.10177876852697,0.6441711174723926,0.890992925653978,1.1215670583493704
2020-09-22,8888,118,74.47573089704622,103.01199101032572,129.6697789686283,0.6311502618393747,0.8729829746637773,1.0988964319375278
2020-09-23,8751,122,77.96320550030421,107.83573289445941,135.74182492932263,0.6390426680352804,0.8838994499545854,1.1126379092567429
2020-09-24,8057,100,68.27116479643443,94.43007177729751,118.86700194083703,0.6827116479643442,0.9443007177729751,1.1886700194083701
2020-09-25,7448,79,57.434303710360695,79.44093876265192,99.99893089515035,0.7270165026627936,1.005581503324708,1.2658092518373463
2020-09-26,5834,74,65.40855929663931,90.47062500907924,113.88291628015459,0.8838994499545854,1.2225760136362058,1.538958328110197
2020-09-27,5888,54,47.38005082169412,65.53427956363572,82.49345986364962,0.877408348549891,1.213597769696958,1.5276566641416596
2020-09-28,7860,74,51.53113241812141,71.27589733554343,89.72091270776552,0.696366654298938,0.963187801831668,1.2124447663211557
2020-09-29,7410,70,51.099832562978165,70.67933982257067,88.96997604407655,0.7299976080425452,1.0097048546081524,1.270999657772522
2020-09-30,7070,63,47.750840669322706,66.04714194162887,83.13904248508472,0.7579498518940112,1.0483673324068075,1.3196673410330908
2020-10-01,6641,56,44.62489901087279,61.72345864049839,77.69646194189592,0.7968731966227283,1.1022046185803285,1.3874368203909986
2020-10-02,5463,45,41.922150893830675,57.98512050829808,72.99070415041884,0.9316033531962373,1.2885582335177352,1.622015647787085
2020-10-03,4619,58,61.79674884136616,85.47490651570955,107.59438902744084,1.0654611869201063,1.473705284753613,1.855075672886911
2020-10-04,4659,47,49.73243149156976,68.78800280339925,86.58919249814393,1.0581368402461653,1.4635745277318992,1.8423232446413602
2020-10-05,7386,61,44.64557244217755,61.752053342343785,77.73245647643117,0.7318946301996321,1.0123287433171113,1.274302565187396
2020-10-06,7213,94,70.11502792130193,96.98043293999214,122.07735410482573,0.7459045523542758,1.0317067334041716,1.2986952564343164
2020-10-07,7442,54,39.284210612949906,54.336422103773344,68.39778335549424,0.7274853817212946,1.0062300389587657,1.2666256176943378
2020-10-08,7013,56,42.72095567360795,59.08999681904115,74.3815040524163,0.7628742084572849,1.0551785146257349,1.3282411437931483
2020-10-09,5886,61,53.53645770623009,74.04958680543251,93.21238682607546,0.8776468476431162,1.213927652548074,1.528071915181565
2020-10-10,4303,43,48.48723088491943,67.06568880723808,84.42117231907167,1.1276100205795216,1.5596671815636762,1.9632830771877132
2020-10-11,4266,46,52.22965465370969,72.2420666552162,90.937110559098,1.1354272750806453,1.5704797098960046,1.9768937078064783
2020-10-12,6069,58,49.671844474635165,68.70420115192654,86.48370437470223,0.8564111116316409,1.1845551922745956,1.4910983512879694
2020-10-13,5751,58,51.85722858219789,71.72694111474158,90.2886791064165,0.8940901479689292,1.2366713985300273,1.5567013639037328
2020-10-14,5604,83,75.76272635494921,104.79211405098579,131.91056821030227,0.9128039319873398,1.2625555909757324,1.5892839543409911
2020-10-15,5491,85,78.86308722050619,109.08041497485347,137.30861000616608,0.9278010261236023,1.2832989997041584,1.615395411837248
2020-10-16,4635,75,79.6888346904681,110.2225573872603,138.74631985639743,1.062517795872908,1.469634098496804,1.8499509314186324
2020-10-17,3911,88,107.10960626760343,148.14992300257495,186.48865614137645,1.2171546166773115,1.683521852301988,2.119189274333823
2020-10-18,4743,78,81.36321601121386,112.53849778130564,141.6615870602929,1.0431181539899212,1.4428012536064825,1.8161741930806783
2020-10-19,6954,101,77.57282867398813,107.2957785544516,135.0621393972282,0.7680478086533478,1.0623344411331843,1.3372489049230514
2020-10-20,6544,96,77.40563967619546,107.06452910808564,134.77104644481756,0.806308746627036,1.1152555115425589,1.4038650671335162
2020-10-21,6800,124,96.95954268784844,134.11074210917303,168.8163690076821,0.7819317958697455,1.0815382428159117,1.3614223307071138
2020-10-22,7087,163,123.30868367389905,170.55586915515013,214.69288806323283,0.7564949918644114,1.0463550254917187,1.3171342825965204
2020-10-23,6291,137,114.00419241689532,157.68625165455654,198.4928278532959,0.8321473899043454,1.1509945376245003,1.4488527580532546
2020-10-24,5761,129,115.17743792198583,159.30904009808805,200.53556692397825,0.8928483559843863,1.2349537992099848,1.5545392784804515
2020-10-25,6783,149,116.7413787712751,161.47222344341668,203.25854609859942,0.7834991863843965,1.0837061976068234,1.3641513160979828
2020-10-26,8196,148,99.66809536742707,137.85710889092974,173.5322331295309,0.6734330768069396,0.9314669519657416,1.1725150887130467
2020-10-27,8719,206,132.02916653542502,182.61770851298095,229.87613059786406,0.6409182841525486,0.8864937306455386,1.1159035465915732
2020-10-28,8774,197,125.62732881722216,173.7629307010155,218.72988373444034,0.6377021767371683,0.8820453335076929,1.110303978347413
2020-10-29,8835,190,120.4937057938391,166.6622990943761,209.79172690492817,0.6341773989149426,0.8771699952335583,1.1041669837101482
2020-10-30,8071,170,115.89989619746223,160.3083168353864,201.7934398413261,0.6817640952791896,0.9429900990316846,1.1870202343607417
2020-10-31,7014,212,161.7108854706026,223.67233029773735,281.55500487509624,0.76278719561605,1.05505816178178,1.3280896456372464
2020-11-01,6875,148,114.71482762330923,158.66917517357413,199.73011561177927,0.7751001866439813,1.0720890214430685,1.3495278081876978
2020-11-02,9310,237,144.13339112422287,199.3598103965042,250.9508096659456,0.6081577684566365,0.841180634584406,1.0588641758056776
2020-11-03,9373,234,141.54318610775118,195.77713758943193,246.44100079366183,0.6048854107168854,0.8366544341428714,1.053166670058384
2020-11-04,9562,225,133.94284833224847,185.2646402003452,233.20804413025246,0.5953015481433266,0.8233984008904232,1.0364801961344554
2020-11-05,10043,180,103.0285857531169,142.50521104758408,179.3831867259579,0.5723810319617606,0.7916956169310226,0.996573259588655
2020-11-06,9427,170,102.35901998699417,141.57909321228544,178.217405016234,0.6021118822764363,0.832818195366385,1.0483376765660823
2020-11-07,7472,149,108.04701701823693,149.44651380677573,188.12078305538412,0.7251477652230667,1.0029967369582264,1.2625555909757324
2020-11-08,7278,138,102.19871821389114,141.35736991248115,177.9383034184896,0.7405704218397909,1.0243287674817476,1.2894079957861564
2020-11-09,9780,186,108.7471449643835,150.4149040840625,189.33977661117862,0.5846620697009866,0.8086822800218415,1.017955788232143
2020-11-10,9642,188,111.1732113858204,153.7705466455432,193.56380359073003,0.5913468690735127,0.8179284396039531,1.0295946999506917
2020-11-11,9551,168,100.10279625120245,138.4583705770158,174.28909132800288,0.5958499776857289,0.8241569677203321,1.0374350674285886
2020-11-12,9595,192,113.98330592391673,157.65736225392854,198.45646235684032,0.5936630516870663,0.8211320950725445,1.0336274081085433
2020-11-13,8550,187,121.74320148478981,168.39055388735807,211.96722526011462,0.6510331630202664,0.9004842453869416,1.1335145735835006
2020-11-14,6940,198,152.3188378003647,210.68160810512748,265.2025000954369,0.7692870595978015,1.0640485257834722,1.3394065661385701
2020-11-15,6745,163,128.28563985171934,177.43980515514903,223.35827207143592,0.7870284653479713,1.0885877616880308,1.370296147677521
2020-11-16,9102,226,139.95066862427416,193.57442813340123,243.66826680906217,0.6192507461251069,0.856524018289386,1.078178171721514
2020-11-17,9735,248,145.53214136275787,201.29450838821435,253.38617528208007,0.5868231506562818,0.8116714047911868,1.0217184487180648
2020-11-18,10124,251,142.747337222956,197.44267349435674,248.53754965693224,0.5687144909281115,0.7866241971886723,0.9901894408642719
2020-11-19,10022,254,145.6284413655916,201.42770687994738,253.5538433255047,0.5733403203369748,0.7930224680312888,0.9982434776594673
2020-11-20,9136,229,141.38606680644443,195.55981616325977,246.1674402011473,0.6174064052683164,0.8539729963461126,1.0749669877779358
2020-11-21,7580,222,159.14522531189715,220.12360700196368,277.0879310823213,0.716870384287825,0.9915477792881248,1.24814383370415
2020-11-22,8148,220,148.85309464543215,205.88792433163707,259.16829078390447,0.6766049756610553,0.9358542015074413,1.178037685381384
2020-11-23,10310,234,131.1550232158203,181.40862680681636,228.35415867929723,0.5604915522043603,0.7752505419094716,0.9758724729884496
2020-11-24,10753,267,144.69833977719952,200.1412258302403,251.93444240211005,0.541941347480148,0.7495926061057689,0.9435746906446069
2020-11-25,11494,281,144.37944536552217,199.7001432403378,251.37921498267463,0.5138058553933174,0.7106766663357218,0.8945879536749987
2020-11-26,11651,263,133.67222903954348,184.89032991414086,232.7368685748462,0.5082594260058687,0.7030050567077599,0.8849310592199475
2020-11-27,10096,262,149.33369850192724,206.55267725918122,260.00507069989266,0.5699759484806383,0.7883689971724473,0.9923857660301246
2020-11-28,8237,277,185.79777966380124,256.988403845595,323.49272349098266,0.6707501070895351,0.9277559705617148,1.167843767115461
2020-11-29,8582,256,166.16714596473798,229.8360598836359,289.31380504182385,0.6490904139247577,0.8977971089204527,1.1301320509446244
2020-11-30,11230,288,150.752556662634,208.51518776206836,262.4754462419738,0.5234463773008124,0.724011068618293,0.9113730772290757
2020-12-01,11483,402,206.70822832097005,285.9109390547068,359.8999292055286,0.5141995729377364,0.7112212414296188,0.8952734557351459
2020-12-02,12619,422,201.21877565704554,278.3181374580429,350.34223698799485,0.4768217432631411,0.6595216527441774,0.8301948743791348
2020-12-03,13851,414,183.22783125237592,253.4337492021822,319.01818341656605,0.4425793025419708,0.6121588144980247,0.7705753222622369
2020-12-04,12485,442,212.56288479632747,294.0088766371089,370.09347819058405,0.4809115040640893,0.6651784539301108,0.8373155615171585
2020-12-05,11219,441,231.0209016458664,319.53930168794324,402.230752121975,0.5238569198318966,0.7245789153921616,0.9120878732924603
2020-12-06,12607,477,227.61714948309788,314.8313614909254,396.3044753967379,0.4771847997549222,0.6600238186392566,0.8308269924459915
2020-12-07,16907,698,263.3772046427179,364.29330615748836,458.5663477221533,0.3773312387431489,0.5219101807413874,0.6569718448741451
2020-12-08,17814,759,274.6683515029328,379.91078993174773,478.225376240992,0.36188188603811966,0.5005412252065187,0.6300729594742978
2020-12-09,18437,769,270.7385749975163,374.4752729227484,471.3832379401556,0.35206576722693933,0.4869639439827677,0.6129821039533883
