,Start,End,RT,Count,CountCumul,HospCumul
556,2021-06-22,2021-08-10,1.5999999999999999,6838.089906627349,85292.34568385573,2409.289637571628
557,2021-06-22,2021-08-10,1.6999999999999997,11754.388350269102,122437.72471002005,3503.9909928044003
558,2021-06-22,2021-08-17,0.9,3.529891821572435,6769.448679265457,173.59925407876185
559,2021-06-22,2021-08-17,1.0,12.205733505218014,9569.831497264113,247.62162223687986
560,2021-06-22,2021-08-17,1.1,37.21385930058121,13624.167627586417,356.79808633674816
561,2021-06-22,2021-08-17,1.2,101.88396390013413,19561.66477848518,519.85438297105
562,2021-06-22,2021-08-17,1.2999999999999998,253.53394958793882,28314.708666091974,764.9480633251651
563,2021-06-22,2021-08-17,1.4,577.5166855998889,41229.38658955309,1133.1990821051972
564,2021-06-22,2021-08-17,1.5,1206.9438086700065,60174.87194797852,1682.1559481575273
565,2021-06-22,2021-08-17,1.5999999999999999,2307.414924174542,87599.76060803026,2487.448896044581
566,2021-06-22,2021-08-17,1.6999999999999997,3996.1883905156824,126433.91310053572,3639.2117435948967
567,2021-06-22,2021-08-24,0.9,0.3334219719580414,6769.782101237414,173.61061822345079
568,2021-06-22,2021-08-24,1.0,1.3430737717546288,9571.174571035868,247.66739895664676
569,2021-06-22,2021-08-24,1.1,4.6878302423074425,13628.855457828722,356.95786214135063
570,2021-06-22,2021-08-24,1.2,14.455316453011692,19576.12009493819,520.3470420319312
571,2021-06-22,2021-08-24,1.2999999999999998,39.8473094778926,28354.555975569867,766.3059764582985
572,2021-06-22,2021-08-24,1.4,98.69063085032639,41328.077220403415,1136.5615557986146
573,2021-06-22,2021-08-24,1.5,219.17188620276895,60394.0438341813,1689.620455761922
574,2021-06-22,2021-08-24,1.5999999999999999,431.8309142363509,88031.59152226662,2502.145775508109
575,2021-06-22,2021-08-24,1.6999999999999997,737.7172776743495,127171.63037821007,3664.285927095308
576,2021-06-22,2021-08-31,0.9,0.0190490631360822,6769.801150300551,173.6112691400999
577,2021-06-22,2021-08-31,1.0,0.08938521780354222,9571.263956253671,247.6704532989368
578,2021-06-22,2021-08-31,1.1,0.35713181898302454,13629.212589647705,356.9700653411947
579,2021-06-22,2021-08-31,1.2,1.2400558403657105,19577.360150778557,520.389412809554
580,2021-06-22,2021-08-31,1.2999999999999998,3.7846691469008666,28358.34064471677,766.4352797379702
581,2021-06-22,2021-08-31,1.4,10.18032588506641,41338.25754628848,1136.9092982988077
582,2021-06-22,2021-08-31,1.5,23.96912372514941,60418.01295790644,1690.43889489887
583,2021-06-22,2021-08-31,1.5999999999999999,48.455326061709435,88080.04684832833,2503.799132404821
584,2021-06-22,2021-08-31,1.6999999999999997,81.00044474045659,127252.63082295054,3667.0457850436183
585,2021-06-29,2021-06-29,0.9,5580.0,0.0,0.0
586,2021-06-29,2021-06-29,1.0,5580.0,0.0,0.0
587,2021-06-29,2021-06-29,1.1,5580.0,0.0,0.0
